"","stop_name","route_id","Order","X","Y","season","direction_id","number_service_days","time_period_id","time_period_name","on","off","Alt","slider_ref","timeDisplay"
"5565","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_07","EVENING",2092,67875,0,7,"18:30 to 22:00"
"5569","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_09","NIGHT",230,89,0,9,"24:00 to +03:00"
"5570","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",162,797,0,1,"03:00 to 06:00"
"5574","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_03","AM_PEAK",3153,11529,0,3,"07:00 to 09:00"
"5575","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_06","PM_PEAK",3813,109917,0,6,"16:00 to 18:30"
"5576","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_07","EVENING",12643,1961,0,7,"18:30 to 22:00"
"5578","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",2598,41974,0,5,"13:30 to 16:00"
"5580","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_03","AM_PEAK",104197,2288,0,3,"07:00 to 09:00"
"5588","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_02","EARLY_AM",14911,659,0,2,"06:00 to 07:00"
"5590","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",4939,11,0,1,"03:00 to 06:00"
"5594","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",22783,3144,0,5,"13:30 to 16:00"
"5596","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",71393,3123,0,4,"09:00 to 13:30"
"5604","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_09","NIGHT",20,2514,0,9,"24:00 to +03:00"
"5605","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_06","PM_PEAK",28488,3904,0,6,"16:00 to 18:30"
"5609","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_08","LATE_EVENING",153,15090,0,8,"22:00 to 24:00"
"5611","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",2579,29513,0,4,"09:00 to 13:30"
"5612","Stony Brook","Orange",18,200,620,"Fall 2019",1,77,"time_period_08","LATE_EVENING",2512,491,0,8,"22:00 to 24:00"
"5616","Stony Brook","Orange",18,200,620,"Fall 2019",0,77,"time_period_02","EARLY_AM",625,2714,0,2,"06:00 to 07:00"
"5618","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_09","NIGHT",107,1183,0,9,"24:00 to +03:00"
"5621","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_03","AM_PEAK",238,1242,0,3,"07:00 to 09:00"
"5626","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_06","PM_PEAK",5578,838,0,6,"16:00 to 18:30"
"5628","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_08","LATE_EVENING",459,139,0,8,"22:00 to 24:00"
"5631","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_07","EVENING",2397,628,0,7,"18:30 to 22:00"
"5632","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",14051,901,0,4,"09:00 to 13:30"
"5641","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_09","NIGHT",71,10,0,9,"24:00 to +03:00"
"5645","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",5712,672,0,5,"13:30 to 16:00"
"5646","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",65,288,0,1,"03:00 to 06:00"
"5647","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_02","EARLY_AM",71,673,0,2,"06:00 to 07:00"
"5649","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",726,7242,0,4,"09:00 to 13:30"
"5651","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",4232,132,0,1,"03:00 to 06:00"
"5658","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",538,13944,0,5,"13:30 to 16:00"
"5660","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_06","PM_PEAK",704,21353,0,6,"16:00 to 18:30"
"5661","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_02","EARLY_AM",9713,220,0,2,"06:00 to 07:00"
"5662","Suffolk Downs","Blue",46,580,240,"Fall 2019",0,77,"time_period_03","AM_PEAK",17574,549,0,3,"07:00 to 09:00"
"5665","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_08","LATE_EVENING",221,5452,0,8,"22:00 to 24:00"
"5668","Suffolk Downs","Blue",46,580,240,"Fall 2019",1,77,"time_period_07","EVENING",373,10875,0,7,"18:30 to 22:00"
"5673","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_07","EVENING",13075,106770,0,7,"18:30 to 22:00"
"5674","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_08","LATE_EVENING",2165,47930,0,8,"22:00 to 24:00"
"5679","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_03","AM_PEAK",146989,19164,0,3,"07:00 to 09:00"
"5681","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_06","PM_PEAK",94358,12895,0,6,"16:00 to 18:30"
"5685","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_06","PM_PEAK",26391,165994,0,6,"16:00 to 18:30"
"5686","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_09","NIGHT",1774,319,0,9,"24:00 to +03:00"
"5689","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_08","LATE_EVENING",12142,2154,0,8,"22:00 to 24:00"
"5690","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",14936,82153,0,5,"13:30 to 16:00"
"5692","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_09","NIGHT",516,7666,0,9,"24:00 to +03:00"
"5693","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",26814,2037,0,1,"03:00 to 06:00"
"5698","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",1467,7290,0,1,"03:00 to 06:00"
"5703","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",16547,71186,0,4,"09:00 to 13:30"
"5710","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_02","EARLY_AM",3818,23547,0,2,"06:00 to 07:00"
"5711","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",74064,10294,0,5,"13:30 to 16:00"
"5712","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_02","EARLY_AM",43555,7026,0,2,"06:00 to 07:00"
"5715","Sullivan Square","Orange",5,460,180,"Fall 2019",1,77,"time_period_03","AM_PEAK",13044,63995,0,3,"07:00 to 09:00"
"5720","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_07","EVENING",43235,6872,0,7,"18:30 to 22:00"
"5723","Sullivan Square","Orange",5,460,180,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",137129,15708,0,4,"09:00 to 13:30"
"5727","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_08","LATE_EVENING",281,29,2,8,"22:00 to 24:00"
"5729","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_03","AM_PEAK",10113,194,2,3,"07:00 to 09:00"
"5735","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,42,2,1,"03:00 to 06:00"
"5738","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_09","NIGHT",0,130,2,9,"24:00 to +03:00"
"5748","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_02","EARLY_AM",1245,28,2,2,"06:00 to 07:00"
"5750","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",6409,381,2,4,"09:00 to 13:30"
"5753","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_02","EARLY_AM",30,346,2,2,"06:00 to 07:00"
"5754","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_07","EVENING",1599,194,2,7,"18:30 to 22:00"
"5756","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",211,6,2,1,"03:00 to 06:00"
"5762","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",599,3698,2,4,"09:00 to 13:30"
"5763","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_06","PM_PEAK",992,8668,2,6,"16:00 to 18:30"
"5769","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_06","PM_PEAK",2809,249,2,6,"16:00 to 18:30"
"5770","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_08","LATE_EVENING",93,996,2,8,"22:00 to 24:00"
"5773","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_09","NIGHT",37,0,2,9,"24:00 to +03:00"
"5774","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_07","EVENING",786,5671,2,7,"18:30 to 22:00"
"5775","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",695,3691,2,5,"13:30 to 16:00"
"5776","Summit Ave.","Green",90,200,430,"Fall 2019",0,77,"time_period_03","AM_PEAK",479,1348,2,3,"07:00 to 09:00"
"5777","Summit Ave.","Green",90,200,430,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1879,207,2,5,"13:30 to 16:00"
"5780","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",109,2181,1,5,"13:30 to 16:00"
"5781","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_03","AM_PEAK",178,442,1,3,"07:00 to 09:00"
"5791","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_08","LATE_EVENING",304,25,1,8,"22:00 to 24:00"
"5796","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_06","PM_PEAK",1946,132,1,6,"16:00 to 18:30"
"5798","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_08","LATE_EVENING",22,1460,1,8,"22:00 to 24:00"
"5800","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",6481,160,1,4,"09:00 to 13:30"
"5803","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_02","EARLY_AM",6,38,1,2,"06:00 to 07:00"
"5805","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",511,9,1,1,"03:00 to 06:00"
"5806","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1699,70,1,5,"13:30 to 16:00"
"5809","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,11,1,1,"03:00 to 06:00"
"5813","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_07","EVENING",1385,182,1,7,"18:30 to 22:00"
"5815","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_02","EARLY_AM",1586,16,1,2,"06:00 to 07:00"
"5817","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_09","NIGHT",12,2,1,9,"24:00 to +03:00"
"5819","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_09","NIGHT",0,300,1,9,"24:00 to +03:00"
"5823","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_06","PM_PEAK",181,5103,1,6,"16:00 to 18:30"
"5827","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",338,1478,1,4,"09:00 to 13:30"
"5829","Sutherland Road","Green",115,160,370,"Fall 2019",0,77,"time_period_07","EVENING",192,4977,1,7,"18:30 to 22:00"
"5832","Sutherland Road","Green",115,160,370,"Fall 2019",1,77,"time_period_03","AM_PEAK",10509,96,1,3,"07:00 to 09:00"
"5835","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_03","AM_PEAK",2547,10814,4,3,"07:00 to 09:00"
"5836","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_07","EVENING",20171,2156,4,7,"18:30 to 22:00"
"5839","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_09","NIGHT",224,720,4,9,"24:00 to +03:00"
"5844","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_07","EVENING",4446,27117,4,7,"18:30 to 22:00"
"5846","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_06","PM_PEAK",5227,36120,4,6,"16:00 to 18:30"
"5848","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",349,33,4,1,"03:00 to 06:00"
"5853","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_02","EARLY_AM",698,2391,4,2,"06:00 to 07:00"
"5855","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_02","EARLY_AM",3490,253,4,2,"06:00 to 07:00"
"5857","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_08","LATE_EVENING",10603,409,4,8,"22:00 to 24:00"
"5858","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",235,984,4,1,"03:00 to 06:00"
"5867","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_03","AM_PEAK",21219,1563,4,3,"07:00 to 09:00"
"5868","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_06","PM_PEAK",23219,3721,4,6,"16:00 to 18:30"
"5869","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",25110,3382,4,4,"09:00 to 13:30"
"5873","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",3428,18412,4,5,"13:30 to 16:00"
"5875","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_08","LATE_EVENING",1390,6578,4,8,"22:00 to 24:00"
"5877","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",17547,2664,4,5,"13:30 to 16:00"
"5878","Symphony","Green",67,300,440,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",4761,23771,4,4,"09:00 to 13:30"
"5881","Symphony","Green",67,300,440,"Fall 2019",1,77,"time_period_09","NIGHT",975,89,4,9,"24:00 to +03:00"
"5900","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",229,2819,2,5,"13:30 to 16:00"
"5901","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_03","AM_PEAK",7346,48,2,3,"07:00 to 09:00"
"5902","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_07","EVENING",338,4667,2,7,"18:30 to 22:00"
"5903","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_08","LATE_EVENING",397,5,2,8,"22:00 to 24:00"
"5904","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_06","PM_PEAK",429,6119,2,6,"16:00 to 18:30"
"5905","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_08","LATE_EVENING",38,945,2,8,"22:00 to 24:00"
"5914","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_03","AM_PEAK",71,777,2,3,"07:00 to 09:00"
"5916","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_07","EVENING",1369,84,2,7,"18:30 to 22:00"
"5917","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",4825,56,2,4,"09:00 to 13:30"
"5918","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1668,71,2,5,"13:30 to 16:00"
"5923","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_02","EARLY_AM",2,276,2,2,"06:00 to 07:00"
"5924","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",324,0,2,1,"03:00 to 06:00"
"5926","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_09","NIGHT",15,0,2,9,"24:00 to +03:00"
"5929","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",219,2197,2,4,"09:00 to 13:30"
"5931","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_06","PM_PEAK",1969,75,2,6,"16:00 to 18:30"
"5934","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_09","NIGHT",1,193,2,9,"24:00 to +03:00"
"5937","Tappan Street","Green",105,160,470,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,30,2,1,"03:00 to 06:00"
"5939","Tappan Street","Green",105,160,470,"Fall 2019",1,77,"time_period_02","EARLY_AM",927,11,2,2,"06:00 to 07:00"
"5941","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_07","EVENING",42418,10415,0,7,"18:30 to 22:00"
"5942","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_09","NIGHT",1217,549,0,9,"24:00 to +03:00"
"5943","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_03","AM_PEAK",23852,58144,0,3,"07:00 to 09:00"
"5946","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_02","EARLY_AM",4745,15827,0,2,"06:00 to 07:00"
"5961","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",32392,41769,0,5,"13:30 to 16:00"
"5963","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_08","LATE_EVENING",8389,4689,0,8,"22:00 to 24:00"
"5965","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",56425,42390,0,4,"09:00 to 13:30"
"5967","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_06","PM_PEAK",110388,19193,0,6,"16:00 to 18:30"
"5968","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_02","EARLY_AM",2838,36291,0,2,"06:00 to 07:00"
"5972","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_03","AM_PEAK",13662,105939,0,3,"07:00 to 09:00"
"5973","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_08","LATE_EVENING",11914,2158,0,8,"22:00 to 24:00"
"5975","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",61487,22917,0,5,"13:30 to 16:00"
"5977","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",1353,1667,0,1,"03:00 to 06:00"
"5984","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_06","PM_PEAK",59943,38979,0,6,"16:00 to 18:30"
"5985","Tufts Medical Center","Orange",12,380,440,"Fall 2019",1,77,"time_period_09","NIGHT",1648,281,0,9,"24:00 to +03:00"
"5989","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_07","EVENING",26979,18236,0,7,"18:30 to 22:00"
"5991","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",786,7536,0,1,"03:00 to 06:00"
"5992","Tufts Medical Center","Orange",12,380,440,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",29941,80133,0,4,"09:00 to 13:30"
"5996","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",159,0,3,1,"03:00 to 06:00"
"5998","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_02","EARLY_AM",844,5,3,2,"06:00 to 07:00"
"5999","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_03","AM_PEAK",5273,62,3,3,"07:00 to 09:00"
"6004","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_07","EVENING",61,1173,3,7,"18:30 to 22:00"
"6011","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1138,62,3,5,"13:30 to 16:00"
"6012","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,27,3,1,"03:00 to 06:00"
"6013","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_03","AM_PEAK",166,713,3,3,"07:00 to 09:00"
"6014","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_07","EVENING",496,24,3,7,"18:30 to 22:00"
"6016","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_06","PM_PEAK",1672,70,3,6,"16:00 to 18:30"
"6022","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_08","LATE_EVENING",10,4,3,8,"22:00 to 24:00"
"6025","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_09","NIGHT",1,0,3,9,"24:00 to +03:00"
"6027","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_08","LATE_EVENING",0,108,3,8,"22:00 to 24:00"
"6033","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_02","EARLY_AM",0,178,3,2,"06:00 to 07:00"
"6034","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",109,1641,3,5,"13:30 to 16:00"
"6040","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",186,1226,3,4,"09:00 to 13:30"
"6041","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_06","PM_PEAK",171,3207,3,6,"16:00 to 18:30"
"6045","Waban","Green",107,180,510,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",2723,58,3,4,"09:00 to 13:30"
"6048","Waban","Green",107,180,510,"Fall 2019",0,77,"time_period_09","NIGHT",0,5,3,9,"24:00 to +03:00"
"6050","Warren Street","Green",109,180,350,"Fall 2019",1,77,"time_period_07","EVENING",1710,400,1,7,"18:30 to 22:00"
"6051","Warren Street","Green",109,180,350,"Fall 2019",0,77,"time_period_03","AM_PEAK",874,3367,1,3,"07:00 to 09:00"
"6052","Warren Street","Green",109,180,350,"Fall 2019",0,77,"time_period_02","EARLY_AM",112,1207,1,2,"06:00 to 07:00"
"6054","Warren Street","Green",109,180,350,"Fall 2019",1,77,"time_period_03","AM_PEAK",11334,328,1,3,"07:00 to 09:00"
"6056","Warren Street","Green",109,180,350,"Fall 2019",0,77,"time_period_08","LATE_EVENING",108,2486,1,8,"22:00 to 24:00"
"6061","Warren Street","Green",109,180,350,"Fall 2019",1,77,"time_period_02","EARLY_AM",1837,78,1,2,"06:00 to 07:00"
"6065","Warren Street","Green",109,180,350,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,75,1,1,"03:00 to 06:00"
"6066","Warren Street","Green",109,180,350,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",639,4,1,1,"03:00 to 06:00"
"6070","Warren Street","Green",109,180,350,"Fall 2019",0,77,"time_period_09","NIGHT",6,451,1,9,"24:00 to +03:00"
"6075","Warren Street","Green",109,180,350,"Fall 2019",1,77,"time_period_06","PM_PEAK",3521,457,1,6,"16:00 to 18:30"
"6080","Warren Street","Green",109,180,350,"Fall 2019",1,77,"time_period_09","NIGHT",25,2,1,9,"24:00 to +03:00"
"6084","Warren Street","Green",109,180,350,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",904,5835,1,5,"13:30 to 16:00"
"6085","Warren Street","Green",109,180,350,"Fall 2019",0,77,"time_period_07","EVENING",465,10606,1,7,"18:30 to 22:00"
"6086","Warren Street","Green",109,180,350,"Fall 2019",0,77,"time_period_06","PM_PEAK",770,12877,1,6,"16:00 to 18:30"
"6094","Warren Street","Green",109,180,350,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",5118,171,1,5,"13:30 to 16:00"
"6095","Warren Street","Green",109,180,350,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",9530,363,1,4,"09:00 to 13:30"
